committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280844,23,SB23.150565,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-18 00:00:00,2544.01,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.812,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458279,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280844
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280844,23,SB23.150565.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-11-18 00:00:00,2544.01,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.812,0,SB23.150565,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458280,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280844
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280846,23,SB23.150576,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-19 00:00:00,4931.32,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.812,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458284,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280846
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280846,23,SB23.150576.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-11-19 00:00:00,4931.32,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.812,0,SB23.150576,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458285,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280846
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280847,23,SB23.150578,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-25 00:00:00,2574.43,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.813,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458289,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280847
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280848,23,SB23.150578.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-11-25 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.813,0,SB23.150578,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458290,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280848
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280848,23,SB23.150566,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-11-28 00:00:00,2544.01,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.813,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458292,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280848
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280849,23,SB23.150566.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-11-28 00:00:00,2544.01,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.813,0,SB23.150566,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458293,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280849
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280850,23,SB23.250752,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-12-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458297,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280850
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280850,23,SB23.250752.0,1047287,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-12-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,SB23.250752,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458298,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280850
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280851,23,SB23.250752.1,1047287,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-12-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,SB23.250752,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458299,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280851
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280851,23,SB23.150579,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-03 00:00:00,2574.43,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458300,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280851
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280851,23,SB23.150579.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-12-03 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,SB23.150579,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458301,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280851
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280852,23,SB23.150580,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-10 00:00:00,2574.43,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458303,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280852
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280852,23,SB23.150580.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-12-10 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.814,0,SB23.150580,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458304,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280852
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280853,23,SB23.150567,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-12 00:00:00,2544.01,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458306,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280853
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280853,23,SB23.150567.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-12-12 00:00:00,2544.01,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,SB23.150567,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458307,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280853
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280855,23,SB23.150582,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-17 00:00:00,2531.19,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458311,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280855
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280855,23,SB23.150582.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-12-17 00:00:00,2531.19,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,SB23.150582,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458312,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280855
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280856,23,SB23.150583,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-24 00:00:00,2426.63,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458314,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280856
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280856,23,SB23.150583.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-12-24 00:00:00,2426.63,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.815,0,SB23.150583,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458315,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280856
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280857,23,SB23.150568,1047287,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-12-26 00:00:00,2529.11,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.816,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458317,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280857
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280857,23,SB23.150568.0,1047287,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-12-26 00:00:00,2529.11,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.816,0,SB23.150568,SB23,0.00,F3P,4020120161261320976,NEW YORK,10022,OTHER,,2016,SB,4020220161261458318,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280857
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280859,23,SB23.150584.0,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-12-31 00:00:00,2426.63,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.816,0,SB23.150584,SB23,0.00,F3P,4020120161261320976,HICKSVILLE,11802,OTHER,,2016,SB,4020220161261458323,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280859
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280859,23,SB23.255498,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-08-18 00:00:00,9.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.816,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458325,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280859
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280860,23,SB23.255497,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-08-19 00:00:00,9.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458326,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280860
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280860,23,SB23.255494,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-08-24 00:00:00,25.12,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458327,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280860
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280860,23,SB23.255534,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-08-24 00:00:00,14.46,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458328,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280860
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280861,23,SB23.255493,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-08-28 00:00:00,6.80,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458329,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280861
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280861,23,SB23.255488,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-09-03 00:00:00,5.82,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458330,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280861
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280861,23,SB23.255481,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-09-10 00:00:00,14.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458331,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280861
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280862,23,SB23.255480,1047287,ORG,ORGANIZATION,,TRUMP CAFE,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248388],X,,2015-09-11 00:00:00,10.41,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458332,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280862
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280862,23,SB23.254195,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248389],X,,2015-09-17 00:00:00,15.51,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458333,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280862
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280862,23,SB23.254214,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248389],X,,2015-09-18 00:00:00,6.64,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458334,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280862
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280863,23,SB23.254275,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248389],X,,2015-09-23 00:00:00,4.42,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.817,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458335,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280863
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280863,23,SB23.254285,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248389],X,,2015-09-24 00:00:00,9.78,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458336,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280863
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280863,23,SB23.254286,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248389],X,,2015-09-24 00:00:00,94.46,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458337,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280863
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280864,23,SB23.254429,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-01 00:00:00,6.88,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458338,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280864
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280864,23,SB23.254430,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-01 00:00:00,18.35,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458339,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280864
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280864,23,SB23.254458,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-02 00:00:00,10.21,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458340,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280864
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280865,23,SB23.254498,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-05 00:00:00,4.73,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458341,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280865
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280865,23,SB23.254521,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-06 00:00:00,15.22,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458342,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280865
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280865,23,SB23.254643,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-13 00:00:00,10.02,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458343,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280865
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280866,23,SB23.254720,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-16 00:00:00,10.02,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458344,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280866
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280866,23,SB23.254797,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-20 00:00:00,174.04,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458345,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280866
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280866,23,SB23.254876,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-22 00:00:00,8.64,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.818,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458346,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280866
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280867,23,SB23.254877,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-22 00:00:00,11.39,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458347,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280867
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280867,23,SB23.254962,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-26 00:00:00,21.07,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458348,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280867
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280867,23,SB23.254976,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-27 00:00:00,8.71,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458349,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280867
